lon,lat,ortho_h,class_ph,confidence,x_atc,y_atc
18.042762187507662,-33.180247998467685,-0.76377827,40,0.610654354095459,36452742.100823246,8729.8
18.04276220136263,-33.18024799644958,-0.6764387,40,0.5274600386619568,36452742.100820385,8729.798
18.042757044382025,-33.180203092172874,-2.9556546,40,0.5390548706054688,36452747.104467236,8729.828
18.042756668854796,-33.180196622085354,-0.99963033,40,0.7477245330810547,36452747.823758215,8729.7705
18.042752560012122,-33.18015805644334,-0.9392797,40,0.7582480311393738,36452752.11858836,8729.742
18.042752443457065,-33.18015807290126,-1.6736751,40,0.6968957781791687,36452752.11755887,8729.763
18.0427511192251,-33.18014520572429,-1.3572673,40,0.6551112532615662,36452753.54950753,8729.745
18.042750336316878,-33.180138787225246,-1.957819,40,0.6962690949440002,36452754.26549569,8729.757
18.042748983564906,-33.18012591924759,-1.8126986,40,0.672051191329956,36452755.698485285,8729.744
18.04274699692924,-33.180106607362184,-1.3180003,40,0.6300138831138611,36452757.847433,8729.719
18.042745650295295,-33.18009373229005,-1.1212026,40,0.6650205254554749,36452759.281451136,8729.704
18.042745630633245,-33.18009373515379,-1.245151,40,0.6298802495002747,36452759.28145686,8729.708
18.04274359588178,-33.18007442079729,-1.0325234,40,0.7161659598350525,36452761.43143836,8729.689
18.042742848921346,-33.1800679913939,-1.3919601,40,0.6369677782058716,36452762.14846507,8729.695
18.042738761720866,-33.18002934629785,-1.0293216,40,0.7565299272537231,36452766.45153895,8729.66
18.04273455130126,-33.17999070141979,-1.3880937,40,0.685936689376831,36452770.75730651,8729.646
18.042732514026923,-33.17997136364584,-1.1181227,40,0.7020813822746277,36452772.91040986,8729.627
